id,name,category,lat,lon,geometry,district,district_id,neighborhood,neighborhood_id,website,wheelchair
26972366,Konrad Zuse,memorial,52.5227738,13.3472206,POINT (13.3472206 52.5227738),Mitte,11001001,Moabit,0102,https://web.archive.org/web/20210131123447/https://spree-bogen.de/erinnerung/,yes
27431777,Luftbrückendenkmal,memorial,52.484135,13.3874049,POINT (13.3874049 52.484135),Tempelhof-Schöneberg,11007007,Tempelhof,0703,,yes
29683689,Zentralpunkt Rauenberg,memorial,52.4519109,13.3663165,POINT (13.3663165 52.4519109),Tempelhof-Schöneberg,11007007,Tempelhof,0703,,no
30815438,Flughafenseesteg,viewpoint,52.5699593,13.2940844,POINT (13.2940844 52.5699593),Reinickendorf,11012012,Tegel,1202,,
156850034,Teufelsberg,viewpoint,52.4977183,13.2429543,POINT (13.2429543 52.4977183),Charlottenburg-Wilmersdorf,11004004,Grunewald,0404,,limited
205066401,Dicke Marie,attraction,52.5935689,13.2648532,POINT (13.2648532 52.5935689),Reinickendorf,11012012,Tegel,1202,https://www.ausflugsziele-berlin.info/berlin/die-dicke-marie-in-berlin-tegel/,limited
241490725,Nationaldenkmal für die Befreiungskriege,monument,52.4876488,13.3814783,POINT (13.3814783 52.4876488),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,
251328732,Gedenkstele Luisenstädtische Kirche,memorial,52.509005,13.4071659,POINT (13.4071659 52.509005),Mitte,11001001,Mitte,0101,,yes
254324998,Tälchenweg,viewpoint,52.4652251,13.3601057,POINT (13.3601057 52.4652251),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,
258485623,Fontäne im Fennpfuhl,attraction,52.5282874,13.4739939,POINT (13.4739939 52.5282874),Lichtenberg,11011011,Fennpfuhl,1111,,yes
260077256,Hobrechtsfelder Chaussee,viewpoint,52.6396587,13.4680705,POINT (13.4680705 52.6396587),Pankow,11003003,Buch,0309,,
260759721,Willdenowstraße,memorial,52.4540675,13.302469,POINT (13.302469 52.4540675),Steglitz-Zehlendorf,11006006,Lichterfelde,0602,,
261606217,Weltfriedensglocke,memorial,52.5268544,13.4340243,POINT (13.4340243 52.5268544),Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,yes
261748392,Feuerleitturm,memorial,52.5442976,13.3871557,POINT (13.3871557 52.5442976),Mitte,11001001,Gesundbrunnen,0106,,yes
261894337,Denkmal für die Maueropfer in Berlin-Treptow,memorial,52.4766639,13.4710965,POINT (13.4710965 52.4766639),Treptow-Köpenick,11009009,Plänterwald,0902,https://bildhauerei-in-berlin.de/bildwerk/gedenkmal-maueropfer-6904/,limited
262137153,Kammweg,viewpoint,52.4168386,13.6349599,POINT (13.6349599 52.4168386),Treptow-Köpenick,11009009,Köpenick,0910,,
262455810,Zentrale Gedenkstätte für die Opfer von Krieg und Gewaltherrschaft,memorial,52.5178828,13.3955447,POINT (13.3955447 52.5178828),Mitte,11001001,Mitte,0101,,yes
262457570,Schiller-Denkmal,memorial,52.5136361,13.3926475,POINT (13.3926475 52.5136361),Mitte,11001001,Mitte,0101,,yes
262462848,Büste Karl Marx,memorial,52.5179684,13.4290639,POINT (13.4290639 52.5179684),Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,yes
262525336,Denkmal zur Erinnerung an die Bücherverbrennung,memorial,52.5165045,13.3939216,POINT (13.3939216 52.5165045),Mitte,11001001,Mitte,0101,,yes
264383103,Eiskeller,memorial,52.5843726,13.1332601,POINT (13.1332601 52.5843726),Spandau,11005005,Hakenfelde,0507,,
266874586,Behmstraße,viewpoint,52.5511243,13.3995234,POINT (13.3995234 52.5511243),Pankow,11003003,Prenzlauer Berg,0301,,yes
267391777,Friedrich II. von Preußen,memorial,52.5258147,13.4344452,POINT (13.4344452 52.5258147),Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,limited
270687313,Otto von Bismarck,memorial,52.5158896,13.3497493,POINT (13.3497493 52.5158896),Mitte,11001001,Tiergarten,0104,,yes
270814713,Studentendorf Schlachtensee,memorial,52.429144,13.2152545,POINT (13.2152545 52.429144),Steglitz-Zehlendorf,11006006,Nikolassee,0606,,yes
270905554,Arbeiterdurchgangslager in Berlin-Wilhelmshagen,memorial,52.4384947,13.720619,POINT (13.720619 52.4384947),Treptow-Köpenick,11009009,Rahnsdorf,0912,,yes
274227239,Prellerweg,viewpoint,52.4576509,13.350948,POINT (13.350948 52.4576509),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,limited
274698407,Aussichtspunkt Krumme Laake,viewpoint,52.4182421,13.6895978,POINT (13.6895978 52.4182421),Treptow-Köpenick,11009009,Müggelheim,0914,,no
275609059,Block der Frauen,memorial,52.5210717,13.4050723,POINT (13.4050723 52.5210717),Mitte,11001001,Mitte,0101,,yes
276945581,Karl-Liebknecht-Denkmal,memorial,52.5124602,13.3412768,POINT (13.3412768 52.5124602),Mitte,11001001,Tiergarten,0104,,yes
276945671,Rosa-Luxemburg-Denkmal,memorial,52.5089257,13.3433631,POINT (13.3433631 52.5089257),Mitte,11001001,Tiergarten,0104,,yes
276951285,Rousseau-Säule,memorial,52.5123281,13.3578677,POINT (13.3578677 52.5123281),Mitte,11001001,Tiergarten,0104,,no
276952597,Königin Luise,memorial,52.5108044,13.3645501,POINT (13.3645501 52.5108044),Mitte,11001001,Tiergarten,0104,,yes
276956108,Beethoven-Haydn-Mozart-Denkmal,memorial,52.5137454,13.370336,POINT (13.370336 52.5137454),Mitte,11001001,Tiergarten,0104,,yes
277525548,Kriegerdenkmal für die Gefallenen des Ersten Weltkrieges,memorial,52.4581871,13.2874114,POINT (13.2874114 52.4581871),Steglitz-Zehlendorf,11006006,Dahlem,0605,,no
277808363,Havelhöhenweg,viewpoint,52.4855502,13.1942726,POINT (13.1942726 52.4855502),Charlottenburg-Wilmersdorf,11004004,Grunewald,0404,,
278223189,Gedenkstein Sinti und Roma,memorial,52.5489016,13.5436539,POINT (13.5436539 52.5489016),Marzahn-Hellersdorf,11010010,Marzahn,1001,,
278706498,Albrecht von Roon,memorial,52.5153179,13.3491608,POINT (13.3491608 52.5153179),Mitte,11001001,Tiergarten,0104,,yes
278706862,Helmuth Karl Bernhard von Moltke,memorial,52.5154443,13.350644,POINT (13.350644 52.5154443),Mitte,11001001,Tiergarten,0104,,yes
278738513,Johann Wolfgang von Goethe,memorial,52.5137982,13.3763737,POINT (13.3763737 52.5137982),Mitte,11001001,Tiergarten,0104,,yes
278740616,Sowjetischer Soldat,memorial,52.5166193,13.3719345,POINT (13.3719345 52.5166193),Mitte,11001001,Tiergarten,0104,,limited
279144215,Lortzing-Denkmal,memorial,52.5128161,13.3575364,POINT (13.3575364 52.5128161),Mitte,11001001,Tiergarten,0104,,yes
279997440,Sowjetisches Ehrenmal,memorial,52.6354784,13.4956102,POINT (13.4956102 52.6354784),Pankow,11003003,Buch,0309,,
280434798,Otto-Lilienthal-Denkmal,memorial,52.433647,13.3164947,POINT (13.3164947 52.433647),Steglitz-Zehlendorf,11006006,Lichterfelde,0602,,yes
281511085,Gedenkort: Widerstandskämpfer 20 Jul 1944,memorial,52.4900694,13.3677995,POINT (13.3677995 52.4900694),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,limited
282832869,Konfuzius,artwork,52.5368705,13.5770788,POINT (13.5770788 52.5368705),Marzahn-Hellersdorf,11010010,Marzahn,1001,,
283293694,Grüner Weg,viewpoint,52.4710552,13.4206913,POINT (13.4206913 52.4710552),Neukölln,11008008,Neukölln,0801,,no
288922974,Tamseler Straße,viewpoint,52.5536127,13.4939329,POINT (13.4939329 52.5536127),Pankow,11003003,Weißensee,0302,,limited
294169083,Denkmal für die Opfer des Nationalsozialismus,memorial,52.5901614,13.324021,POINT (13.324021 52.5901614),Reinickendorf,11012012,Wittenau,1209,,
294681343,Königstraße,viewpoint,52.4117913,13.1052164,POINT (13.1052164 52.4117913),Steglitz-Zehlendorf,11006006,Wannsee,0607,,
300537920,Gedenkstätte für die Interbrigadisten im Spanischen Bürgerkrieg,memorial,52.5260248,13.4297346,POINT (13.4297346 52.5260248),Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,yes
305468712,Christian Beuth,memorial,52.5166435,13.3987168,POINT (13.3987168 52.5166435),Mitte,11001001,Mitte,0101,,yes
305468730,Albrecht Thaer,memorial,52.5165968,13.3984825,POINT (13.3984825 52.5165968),Mitte,11001001,Mitte,0101,,no
305468951,Karl Friedrich Schinkel,memorial,52.5165565,13.398629,POINT (13.398629 52.5165565),Mitte,11001001,Mitte,0101,,no
307663654,Borsigdamm,viewpoint,52.5791145,13.2745871,POINT (13.2745871 52.5791145),Reinickendorf,11012012,Tegel,1202,,limited
307667724,Kanonenplatz,viewpoint,52.5843345,13.2746435,POINT (13.2746435 52.5843345),Reinickendorf,11012012,Tegel,1202,,yes
310064612,Schönwalder Allee,viewpoint,52.5970289,13.1646823,POINT (13.1646823 52.5970289),Spandau,11005005,Hakenfelde,0507,,no
310193598,Peter Joseph Lenné,memorial,52.5451538,13.3514784,POINT (13.3514784 52.5451538),Mitte,11001001,Wedding,0105,,yes
313142393,Gedenkstein zur Wiedervereinigung Deutschlands am 3. Oktober 1990,memorial,52.3895378,13.4099633,POINT (13.4099633 52.3895378),Tempelhof-Schöneberg,11007007,Lichtenrade,0706,,
314069788,Attendorner Weg,viewpoint,52.5680696,13.2824595,POINT (13.2824595 52.5680696),Reinickendorf,11012012,Tegel,1202,,no
314069789,Schwarzer Weg,viewpoint,52.5651774,13.2790341,POINT (13.2790341 52.5651774),Reinickendorf,11012012,Tegel,1202,,limited
315892795,Mariendorfer Weg,memorial,52.4634339,13.431941,POINT (13.431941 52.4634339),Neukölln,11008008,Neukölln,0801,,
317398889,Baumdank-Denkmal,memorial,52.5118269,13.3579071,POINT (13.3579071 52.5118269),Mitte,11001001,Tiergarten,0104,,yes
318359996,Henry Greiser,memorial,52.4450765,13.2132109,POINT (13.2132109 52.4450765),Steglitz-Zehlendorf,11006006,Zehlendorf,0604,,
320943652,Verein der Lehrlinge und Jugendlichen Arbeiter Berlins,memorial,52.5221706,13.4214926,POINT (13.4214926 52.5221706),Mitte,11001001,Mitte,0101,https://www.gedenktafeln-in-berlin.de/gedenktafeln/detail/verein-der-lehrlinge-und-jugendlichen-arbeiter-berlins/440,limited
330268305,Kolonnade,viewpoint,52.5475,13.3850775,POINT (13.3850775 52.5475),Mitte,11001001,Gesundbrunnen,0106,,no
330269757,Humboldtsteg,viewpoint,52.5473115,13.3843131,POINT (13.3843131 52.5473115),Mitte,11001001,Gesundbrunnen,0106,,limited
335566833,Julius-Fučík-Denkmal,memorial,52.5709106,13.3968466,POINT (13.3968466 52.5709106),Pankow,11003003,Niederschönhausen,0311,,yes
337264286,Gedenkstein 9. November 1989,memorial,52.554821,13.3992605,POINT (13.3992605 52.554821),Pankow,11003003,Prenzlauer Berg,0301,,yes
339305515,Gefallenendenkmal,memorial,52.5438519,13.5588284,POINT (13.5588284 52.5438519),Marzahn-Hellersdorf,11010010,Marzahn,1001,,yes
343093984,Berlin Brain,attraction,52.451945,13.2882363,POINT (13.2882363 52.451945),Steglitz-Zehlendorf,11006006,Dahlem,0605,https://www.fosterandpartners.com/projects/free-university,yes
350625762,Havelhöhenweg,viewpoint,52.4956079,13.1948207,POINT (13.1948207 52.4956079),Charlottenburg-Wilmersdorf,11004004,Grunewald,0404,,
350625771,Schildhorndenkmal,memorial,52.4961394,13.1952667,POINT (13.1952667 52.4961394),Charlottenburg-Wilmersdorf,11004004,Grunewald,0404,,
353075536,Drachenberg,viewpoint,52.5023685,13.2482422,POINT (13.2482422 52.5023685),Charlottenburg-Wilmersdorf,11004004,Grunewald,0404,,
357990064,Große Hamburger Straße,memorial,52.524495,13.3995617,POINT (13.3995617 52.524495),Mitte,11001001,Mitte,0101,,yes
358511488,Kleiner Ahrensfelder Berg,viewpoint,52.5545497,13.5833365,POINT (13.5833365 52.5545497),Marzahn-Hellersdorf,11010010,Marzahn,1001,,limited
358511526,Großer Ahrensfelder Berg,viewpoint,52.5563128,13.5817915,POINT (13.5817915 52.5563128),Marzahn-Hellersdorf,11010010,Marzahn,1001,https://www.berlin.de/sehenswuerdigkeiten/4678519-3558930-ahrensfelder-berge.html,no
365596538,Turmstraße,memorial,52.5266805,13.3381034,POINT (13.3381034 52.5266805),Mitte,11001001,Moabit,0102,,
366535270,Karl-Marx-Erinnerungsstätte,memorial,52.4935613,13.4713203,POINT (13.4713203 52.4935613),Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,yes
369037353,Das Gewehr zerbrechen,memorial,52.545968,13.3485062,POINT (13.3485062 52.545968),Mitte,11001001,Wedding,0105,https://www.berlin.de/ba-mitte/ueber-den-bezirk/sehenswertes/denkmaeler/denkmaeler-suchen/index.php/detail/894,yes
369598752,Großes Fenster,viewpoint,52.4483523,13.1797867,POINT (13.1797867 52.4483523),Steglitz-Zehlendorf,11006006,Nikolassee,0606,,yes
369979720,Kriegerdenkmal,memorial,52.4914352,13.4788214,POINT (13.4788214 52.4914352),Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,yes
378210303,Kreuz zum Gedenken an den 17. Juni 1953,memorial,52.4882677,13.379229,POINT (13.379229 52.4882677),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,no
384790168,Luisenbad,attraction,52.5532806,13.3786323,POINT (13.3786323 52.5532806),Mitte,11001001,Gesundbrunnen,0106,,
388329566,Schönwalder Allee,viewpoint,52.5690317,13.1874929,POINT (13.1874929 52.5690317),Spandau,11005005,Hakenfelde,0507,,no
389479787,Konrad-Adenauer-Skulptur,memorial,52.5004448,13.307244,POINT (13.307244 52.5004448),Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,yes
390005868,Teufelsseechaussee,viewpoint,52.4955779,13.2418614,POINT (13.2418614 52.4955779),Charlottenburg-Wilmersdorf,11004004,Grunewald,0404,,
390005869,Teufelsseechaussee,viewpoint,52.4959836,13.2442383,POINT (13.2442383 52.4959836),Charlottenburg-Wilmersdorf,11004004,Grunewald,0404,,
390043032,Mahnmal Ewige Flamme,memorial,52.5094279,13.2732129,POINT (13.2732129 52.5094279),Charlottenburg-Wilmersdorf,11004004,Westend,0405,http://www.berlin.de/ba-charlottenburg-wilmersdorf/bezirk/kultur/ewigeflamme.html,yes
393372276,Heinrich Friedrich Karl vom und zum Stein,memorial,52.5072964,13.3813741,POINT (13.3813741 52.5072964),Mitte,11001001,Mitte,0101,,yes
408401001,Magnus-Hirschfeld-Gedenktafel,memorial,52.5186435,13.3620862,POINT (13.3620862 52.5186435),Mitte,11001001,Tiergarten,0104,,
409163337,Welturaufführung des ersten Lichttonfilms in den damaligen Alhambra-Lichtspielen,memorial,52.5003346,13.3084539,POINT (13.3084539 52.5003346),Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,
411550902,Sowjetisches Ehrenmal,memorial,52.5087651,13.5831053,POINT (13.5831053 52.5087651),Marzahn-Hellersdorf,11010010,Kaulsdorf,1003,https://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046085,
415308251,Marienlust,viewpoint,52.4111747,13.623387,POINT (13.623387 52.4111747),Treptow-Köpenick,11009009,Köpenick,0910,,yes
415343552,Flugzeugabsturz 17.02.1953,memorial,52.5660262,13.2768885,POINT (13.2768885 52.5660262),Reinickendorf,11012012,Tegel,1202,,
417346627,Checkpoint Charlie,attraction,52.5074321,13.3903814,POINT (13.3903814 52.5074321),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,https://www.berlin.de/en/attractions-and-sights/3560059-3104052-checkpoint-charlie.en.html,yes
417802531,Dr. Paul Nipkow,memorial,52.55319,13.3760702,POINT (13.3760702 52.55319),Mitte,11001001,Gesundbrunnen,0106,,
429570537,Friedrich Wilhelm IV. von Preußen,memorial,52.5206031,13.3985929,POINT (13.3985929 52.5206031),Mitte,11001001,Mitte,0101,,yes
429578982,Kapp-Putsch-Mahnmal,memorial,52.4136389,13.5741847,POINT (13.5741847 52.4136389),Treptow-Köpenick,11009009,Grünau,0913,,
429604888,Denkmal für die Gefallenen der Gemeinde Bohnsdorf,memorial,52.3996606,13.5563998,POINT (13.5563998 52.3996606),Treptow-Köpenick,11009009,Bohnsdorf,0908,https://bildhauerei-in-berlin.de/bildwerk/denkmal-fuer-die-gefallenen-der-gemeinde-bohnsdorf-6980/,
437140233,Fahne der Einheit,memorial,52.5184194,13.3747951,POINT (13.3747951 52.5184194),Mitte,11001001,Tiergarten,0104,,yes
437319063,Wilhelm von Humboldt,artwork,52.5176016,13.3934583,POINT (13.3934583 52.5176016),Mitte,11001001,Mitte,0101,,no
437319127,Alexander von Humboldt,artwork,52.5176423,13.3940809,POINT (13.3940809 52.5176423),Mitte,11001001,Mitte,0101,,no
448814545,Hermann Schulze-Delitzsch Denkmal,memorial,52.5114471,13.413955,POINT (13.413955 52.5114471),Mitte,11001001,Mitte,0101,,yes
449208854,Medicis Militum Memoria Manente,memorial,52.5313455,13.3714816,POINT (13.3714816 52.5313455),Mitte,11001001,Mitte,0101,,yes
449208861,Unknown,viewpoint,52.5311398,13.3708941,POINT (13.3708941 52.5311398),Mitte,11001001,Mitte,0101,,yes
449585280,Unknown,viewpoint,52.4317936,13.419129,POINT (13.419129 52.4317936),Neukölln,11008008,Britz,0802,,
457959780,Senefelder-Denkmal,memorial,52.5319357,13.4127191,POINT (13.4127191 52.5319357),Pankow,11003003,Prenzlauer Berg,0301,,yes
477441927,Unknown,memorial,52.3902885,13.1282618,POINT (13.1282618 52.3902885),Steglitz-Zehlendorf,11006006,Wannsee,0607,,yes
505157992,Unknown,viewpoint,52.6228571,13.4595931,POINT (13.4595931 52.6228571),Pankow,11003003,Französisch Buchholz,0310,,yes
505979989,"""Die Toten mahnen uns""",memorial,52.5149252,13.5112276,POINT (13.5112276 52.5149252),Lichtenberg,11011011,Lichtenberg,1103,,
506708693,Unknown,memorial,52.5007344,13.4993962,POINT (13.4993962 52.5007344),Lichtenberg,11011011,Friedrichsfelde,1101,,yes
529018285,Kurt-Schumacher-Denkmal,memorial,52.5640396,13.3268741,POINT (13.3268741 52.5640396),Reinickendorf,11012012,Reinickendorf,1201,,
534333057,Zwangsarbeiter- Denkmal,memorial,52.5490444,13.5425538,POINT (13.5425538 52.5490444),Marzahn-Hellersdorf,11010010,Marzahn,1001,,
539477733,Gedenkstein Albert Krieger,memorial,52.4665497,13.5251556,POINT (13.5251556 52.4665497),Treptow-Köpenick,11009009,Oberschöneweide,0909,,
540845359,Müggeleck,viewpoint,52.4385208,13.6774745,POINT (13.6774745 52.4385208),Treptow-Köpenick,11009009,Rahnsdorf,0912,,limited
558158766,Sowjetisches Ehrenmal,attraction,52.5404262,13.4895013,POINT (13.4895013 52.5404262),Lichtenberg,11011011,Alt-Hohenschönhausen,1110,,
564642834,Trümmerschutt-Stele,memorial,52.5444537,13.3643831,POINT (13.3643831 52.5444537),Mitte,11001001,Wedding,0105,,yes
564683254,Blutmauer,artwork,52.5143052,13.4786734,POINT (13.4786734 52.5143052),Lichtenberg,11011011,Lichtenberg,1103,,
568320397,Artur Becker,memorial,52.5460509,13.4953794,POINT (13.4953794 52.5460509),Lichtenberg,11011011,Alt-Hohenschönhausen,1110,,
585473092,Historischer Hafen Berlin,attraction,52.5135275,13.4115189,POINT (13.4115189 52.5135275),Mitte,11001001,Mitte,0101,https://www.historischer-hafen-berlin.de/,
595339119,Unknown,memorial,52.5077018,13.362598,POINT (13.362598 52.5077018),Mitte,11001001,Tiergarten,0104,,yes
597701075,Mahnmal zur Erinnerung an die Deportation jüdischer Bürger,memorial,52.5358716,13.3438847,POINT (13.3438847 52.5358716),Mitte,11001001,Moabit,0102,,yes
601506021,Unknown,viewpoint,52.618247,13.4608663,POINT (13.4608663 52.618247),Pankow,11003003,Französisch Buchholz,0310,,no
601506022,Unknown,viewpoint,52.622297,13.4586837,POINT (13.4586837 52.622297),Pankow,11003003,Französisch Buchholz,0310,,no
603037654,Käthe Kollwitz Denkmal,memorial,52.5363839,13.4173625,POINT (13.4173625 52.5363839),Pankow,11003003,Prenzlauer Berg,0301,,yes
611095612,Jahn-Denkmal,memorial,52.4860429,13.4196808,POINT (13.4196808 52.4860429),Neukölln,11008008,Neukölln,0801,,
618949156,Gefallenendenkmal,memorial,52.5062287,13.5193472,POINT (13.5193472 52.5062287),Lichtenberg,11011011,Friedrichsfelde,1101,,yes
623591270,Unknown,viewpoint,52.5153953,13.2219162,POINT (13.2219162 52.5153953),Charlottenburg-Wilmersdorf,11004004,Westend,0405,,
639131685,Kleistgrab,attraction,52.4188074,13.1718917,POINT (13.1718917 52.4188074),Steglitz-Zehlendorf,11006006,Wannsee,0607,,no
656309943,Bruno Taut Gedenkstein,memorial,52.4483762,13.449259,POINT (13.449259 52.4483762),Neukölln,11008008,Britz,0802,,no
658999859,ehem. Schmidt-Ott-Oberschule,memorial,52.4554657,13.3306669,POINT (13.3306669 52.4554657),Steglitz-Zehlendorf,11006006,Steglitz,0601,,
665958471,Pelikan,memorial,52.5249294,13.3861427,POINT (13.3861427 52.5249294),Mitte,11001001,Mitte,0101,,yes
671069502,Unknown,viewpoint,52.5348344,13.3677463,POINT (13.3677463 52.5348344),Mitte,11001001,Mitte,0101,,yes
671427053,Unknown,viewpoint,52.6267272,13.3740975,POINT (13.3740975 52.6267272),Pankow,11003003,Blankenfelde,0308,,
671785382,Albert Einstein,memorial,52.4908856,13.337888,POINT (13.337888 52.4908856),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,yes
673095657,Mosaik,viewpoint,52.5635478,13.4125103,POINT (13.4125103 52.5635478),Pankow,11003003,Pankow,0307,,
683140739,Unknown,viewpoint,52.6673347,13.4716916,POINT (13.4716916 52.6673347),Pankow,11003003,Buch,0309,,
685681925,Innerdeutsche Grenze 1949-1989,memorial,52.6280007,13.2411767,POINT (13.2411767 52.6280007),Reinickendorf,11012012,Heiligensee,1204,,
685681937,700 Jahre Heiligensee,memorial,52.6076422,13.2122398,POINT (13.2122398 52.6076422),Reinickendorf,11012012,Heiligensee,1204,,
685681947,Unknown,viewpoint,52.6019303,13.210438,POINT (13.210438 52.6019303),Reinickendorf,11012012,Heiligensee,1204,,no
690409047,Unknown,viewpoint,52.6076255,13.2084341,POINT (13.2084341 52.6076255),Reinickendorf,11012012,Heiligensee,1204,,yes
690636561,Unknown,viewpoint,52.594514,13.2209608,POINT (13.2209608 52.594514),Reinickendorf,11012012,Konradshöhe,1203,,
693601955,Heckrinder,attraction,52.6624551,13.4798721,POINT (13.4798721 52.6624551),Pankow,11003003,Buch,0309,,
697335603,Otto Suhr,memorial,52.5050935,13.4049748,POINT (13.4049748 52.5050935),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,yes
700727882,Unknown,viewpoint,52.6251568,13.3679994,POINT (13.3679994 52.6251568),Pankow,11003003,Blankenfelde,0308,,limited
701732373,Unknown,viewpoint,52.5756608,13.5622344,POINT (13.5622344 52.5756608),Lichtenberg,11011011,Falkenberg,1104,,yes
702295209,Unknown,viewpoint,52.5360589,13.6081344,POINT (13.6081344 52.5360589),Marzahn-Hellersdorf,11010010,Hellersdorf,1005,,
708640505,Mahnmal für die Maueropfer,memorial,52.5396477,13.4002983,POINT (13.4002983 52.5396477),Mitte,11001001,Gesundbrunnen,0106,,yes
712663216,Den Opfern von Faschismus und Krieg,memorial,52.4387521,13.702085,POINT (13.702085 52.4387521),Treptow-Köpenick,11009009,Rahnsdorf,0912,https://bildhauerei-in-berlin.de/bildwerk/denkmal-fuer-die-gefallenen-der-gemeinde-rahnsdorf-8678/,no
717288273,Feldscheune,memorial,52.6623783,13.4724491,POINT (13.4724491 52.6623783),Pankow,11003003,Buch,0309,,
717854007,Unknown,viewpoint,52.5362741,13.6072121,POINT (13.6072121 52.5362741),Marzahn-Hellersdorf,11010010,Hellersdorf,1005,,
719602501,Den Opfern des Stalinismus,memorial,52.509008,13.3256223,POINT (13.3256223 52.509008),Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,yes
724438486,Unknown,viewpoint,52.5004122,13.4466551,POINT (13.4466551 52.5004122),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,limited
726588584,Platz des Deutschen Sportdenkmals,memorial,52.4107948,13.6008161,POINT (13.6008161 52.4107948),Treptow-Köpenick,11009009,Grünau,0913,,
726737662,Unknown,viewpoint,52.4665166,13.400076,POINT (13.400076 52.4665166),Tempelhof-Schöneberg,11007007,Tempelhof,0703,,no
726737664,Unknown,viewpoint,52.4714123,13.3868688,POINT (13.3868688 52.4714123),Tempelhof-Schöneberg,11007007,Tempelhof,0703,,no
731078590,Werner von Siemens,memorial,52.5134917,13.3265324,POINT (13.3265324 52.5134917),Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,yes
731644148,Unknown,viewpoint,52.4809145,13.4066901,POINT (13.4066901 52.4809145),Neukölln,11008008,Neukölln,0801,,no
731644208,Unknown,viewpoint,52.4765116,13.418308,POINT (13.418308 52.4765116),Neukölln,11008008,Neukölln,0801,,no
741678835,Gedenkstein für abgerissene Synagoge,memorial,52.4897768,13.3422447,POINT (13.3422447 52.4897768),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,yes
746066862,Fenster des Gedenkens,memorial,52.5340404,13.3889778,POINT (13.3889778 52.5340404),Mitte,11001001,Mitte,0101,,yes
746066984,Unknown,viewpoint,52.5354461,13.3896997,POINT (13.3896997 52.5354461),Mitte,11001001,Gesundbrunnen,0106,,yes
747535452,Ehemaliger Ortskern Wilmersdorf,memorial,52.4853814,13.3258552,POINT (13.3258552 52.4853814),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,limited
765546576,Isaak Ber Burg,memorial,52.504638,13.4121911,POINT (13.4121911 52.504638),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,https://www.stolpersteine-berlin.de/de/biografie/2110,
769345876,Max Ziffer,memorial,52.4910208,13.4100537,POINT (13.4100537 52.4910208),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,yes
769365480,Lina Friedemann,memorial,52.5028726,13.413177,POINT (13.413177 52.5028726),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,
769368147,Irene Gumpert,memorial,52.5005602,13.4215984,POINT (13.4215984 52.5005602),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,
769368152,Abraham Edelstein,memorial,52.5000009,13.4234125,POINT (13.4234125 52.5000009),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,
769368153,Hannchen Danziger geb. Seidner,memorial,52.5014606,13.4184063,POINT (13.4184063 52.5014606),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,no
769368154,Margarete Berger,memorial,52.5013735,13.4187751,POINT (13.4187751 52.5013735),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,
769368158,Dr. Georg Cohn,memorial,52.5016448,13.4182644,POINT (13.4182644 52.5016448),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,
769368161,Dieter Hohenstein,memorial,52.4996111,13.4251187,POINT (13.4251187 52.4996111),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,https://www.stolpersteine-berlin.de/de/oranienstrasse/206/dieter-hohenstein,
769368163,Henriette Raphael,memorial,52.5018021,13.4171654,POINT (13.4171654 52.5018021),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,https://www.stolpersteine-berlin.de/de/oranienstr/167/henriette-raphael,
773604324,Mahnmal (Hinrichtungsstätte der NS-Militärjustiz),memorial,52.5175502,13.2293359,POINT (13.2293359 52.5175502),Charlottenburg-Wilmersdorf,11004004,Westend,0405,,
